DeIdent,Admissions_Status,Admissions_Cycle,Gender,TMDSASEthnicity,MCAT2015,Overall_GPA,Urg_Overall,UrgSci_GPA,Grad_GPA
0x16ABBF48,Rejected Without Interview ,2022,Male,Hispanic,518,3.95,3.95,3.92,0
0x16ACD3BA,Rejected Without Interview ,2022,Male,Hispanic,500,3.64,3.64,3.59,0
0x16AD61E6,Rejected Without Interview ,2022,Male,Hispanic,515,3.75,3.75,3.66,0
0x16AEA5BC,Rejected Without Interview ,2022,Male,Hispanic,509,3.65,3.65,3.62,0
0x16AFF178,Rejected Without Interview ,2022,Male,Hispanic,520,4,4,4,0
0x16B05826,Rejected Without Interview ,2022,Male,Hispanic,511,3.4,3.4,3.11,0
0x16B09756,Rejected Without Interview ,2022,Male,Hispanic,507,3.84,3.84,3.8,0
0x16B0EE38,Rejected Without Interview ,2022,Male,Hispanic,491,3.76,3.71,3.61,3.93
0x16B2F784,Rejected Without Interview ,2022,Male,Hispanic,518,3.98,3.98,3.95,0
0x16B3564C,Rejected Without Interview ,2022,Male,Hispanic,511,3.94,3.94,3.88,0
0x16B3CCC6,Rejected Without Interview ,2022,Male,Hispanic,516,3.61,3.61,3.56,0
0x16B43374,Rejected Without Interview ,2022,Male,Hispanic,508,3.59,3.59,3.48,0
0x16B49A22,Rejected Without Interview ,2022,Male,Hispanic,509,3.4,3.23,3.24,4
0x16B55F98,Rejected Without Interview ,2022,Male,Hispanic,510,3.87,3.87,3.83,0
0x16BB8362,Rejected Without Interview ,2022,Male,Hispanic,505,3.74,3.74,3.74,0
0x16BC3126,Rejected Without Interview ,2022,Male,Hispanic,509,3.85,3.85,3.9,0
0x16BD7CE2,Declined Offer of Admissions,2022,Male,Hispanic,512,3.64,3.64,3.47,0
0x16BEB0EC,Waitlisted but not Offered ,2022,Male,Hispanic,507,3.83,3.83,3.77,0
0x16C15830,Waitlisted but not Offered ,2022,Male,Hispanic,517,3.59,3.59,3.62,0
0x16C21DA6,Rejected Without Interview ,2022,Male,Hispanic,505,3.47,3.47,3.31,0
0x16C2258C,Withdrew Application before Offer,2022,Male,Hispanic,519,3.64,3.57,3.43,4
0x16C3224C,Rejected Without Interview ,2022,Male,Hispanic,482,2.83,2.83,2.48,0
0x16C36962,Rejected Without Interview ,2022,Male,Hispanic,509,3.92,3.92,3.87,0
0x16C3C044,Rejected Without Interview ,2022,Male,Hispanic,513,3.83,3.83,3.79,0
0x16C5827A,Rejected Without Interview ,2022,Male,Hispanic,513,3.67,3.63,3.38,3.89
0x16C6303E,Rejected Without Interview ,2022,Male,Hispanic,511,3.81,3.81,3.8,0
0x16C74C96,Rejected Without Interview ,2022,Male,Hispanic,499,3.88,3.88,3.8,0
0x16C7AB5E,Withdrew Application after Acceptance,2022,Male,Hispanic,508,3.93,3.93,3.89,0
0x16C8BFD0,Rejected Without Interview ,2022,Male,Hispanic,517,3.58,3.58,3.41,0
0x16C92E64,Rejected Without Interview ,2022,Male,Hispanic,487,2.64,2.64,2.18,0
0x16C97D60,Rejected Without Interview ,2022,Male,Hispanic,517,3.7,3.7,3.59,0
0x16CAF880,Rejected Without Interview ,2022,Male,Hispanic,516,3.62,3.62,3.48,0
0x16CBC5DC,Rejected Without Interview ,2022,Male,Hispanic,506,3.89,3.89,3.81,0
0x16CBD5A8,Rejected Without Interview ,2022,Male,Hispanic,509,3.92,3.92,3.89,0
0x16CD7060,Rejected Without Interview ,2022,Male,Hispanic,502,3.64,3.64,3.48,0
0x16CD8812,Rejected Without Interview ,2022,Male,Hispanic,511,3.31,3.31,3.59,0
0x16CDDEF4,Rejected Without Interview ,2022,Male,Hispanic,513,3.41,3.41,3.33,0
0x16CF4262,Withdrew Application before Offer,2022,Male,Hispanic,510,3.91,3.89,3.96,4
0x16D04708,Rejected Without Interview ,2022,Male,Hispanic,505,3.58,3.58,3.44,0
0x16D14BAE,Rejected Without Interview ,2022,Male,Hispanic,507,3.88,3.88,3.91,0
0x16D1B25C,Rejected Without Interview ,2022,Male,Hispanic,497,3.26,3.26,3.49,0
0x16D2B702,Rejected Without Interview ,2022,Male,Hispanic,506,3.43,3.43,3.61,0
0x16D4DFE6,Rejected Without Interview ,2022,Male,Hispanic,506,3.42,3.37,3.2,3.67
0x16D5AD42,Rejected Without Interview ,2022,Male,Hispanic,506,4,4,4,0
0x16D65B06,Rejected Without Interview ,2022,Male,Hispanic,489,3.6,3.6,3.54,0
0x16D708CA,Rejected Without Interview ,2022,Male,Hispanic,503,3.95,3.98,4,3.83
0x16D74014,Rejected Without Interview ,2022,Male,Hispanic,506,3.72,3.72,3.73,0
0x16D75FAC,Rejected Without Interview ,2022,Male,Hispanic,500,3.69,3.69,3.51,0
0x16D99076,Rejected Without Interview ,2022,Male,Hispanic,499,3.4,3.35,3.13,3.79
0x16D9BFDA,Rejected Without Interview ,2022,Male,Hispanic,506,3.51,3.51,3.32,0
0x16DA06F0,Rejected Without Interview ,2022,Male,Hispanic,505,4,4,4,0
0x16DB99C2,Rejected Without Interview ,2022,Male,Hispanic,498,3.49,3.49,3.49,0
0x16DE4106,Rejected Without Interview ,2022,Male,Hispanic,484,3.11,3.11,2.86,0
0x16DFA474,Rejected Without Interview ,2022,Male,Hispanic,501,3.62,3.62,3.33,0
0x16E0C8B2,Rejected Without Interview ,2022,Male,Hispanic,508,3.92,3.92,3.89,0
0x16E34092,Rejected Without Interview ,2022,Male,Hispanic,515,3.95,3.95,3.92,0
0x16E3DE8A,Rejected Without Interview ,2022,Male,Hispanic,505,3.66,3.66,3.67,0
0x16E4EB16,Rejected Without Interview ,2022,Male,Hispanic,510,3.69,3.69,3.42,0
0x16E51A7A,Rejected Without Interview ,2022,Male,Hispanic,502,3.72,3.72,3.49,0
0x16E6C4FE,Rejected Without Interview ,2022,Male,Hispanic,511,3.59,3.59,3.52,0
0x16E7F122,Rejected Without Interview ,2022,Male,Hispanic,501,3.77,3.77,3.9,0
0x16E808D4,Waitlisted but not Offered ,2022,Male,Hispanic,513,3.3,3.19,2.98,3.71
0x16E85FB6,Rejected Without Interview ,2022,Male,Hispanic,511,3.97,3.97,3.93,0
0x16ECE8C8,Rejected Without Interview ,2022,Male,Hispanic,516,3.96,3.96,3.95,0
0x16F7F46C,Rejected Without Interview ,2022,Male,Hispanic,519,3.7,3.7,3.7,0
0x16F80C1E,Rejected Without Interview ,2022,Male,Hispanic,504,3.95,3.95,3.94,0
0x16FBFF1E,Rejected Without Interview ,2022,Male,Hispanic,504,3.75,3.75,3.7,0
0x16FE37CE,Rejected Without Interview ,2022,Male,Hispanic,509,3.7,3.7,3.73,0
0x17017D0A,Rejected Without Interview ,2022,Male,Hispanic,505,3.75,3.75,3.75,0
0x170232B4,Rejected Without Interview ,2022,Male,Hispanic,510,3.75,3.75,3.69,0
0x1702D892,Rejected Without Interview ,2022,Male,Hispanic,496,4,4,4,0
0x17082F00,Rejected Without Interview ,2022,Male,Hispanic,511,3.94,3.94,3.86,0
0x170BD304,Rejected Without Interview ,2022,Male,Hispanic,511,3.83,3.83,3.75,0
0x170BEAB6,Rejected Without Interview ,2022,Male,Hispanic,509,3.8,3.8,3.71,0
0x171158D6,Rejected Without Interview ,2022,Male,Hispanic,514,3.95,3.95,3.89,0
0x17118054,Rejected Without Interview ,2022,Male,Hispanic,508,4,4,4,0
0x17119020,Rejected Without Interview ,2022,Male,Hispanic,491,3.91,3.91,3.83,0
0x17136A08,Rejected Without Interview ,2022,Male,Hispanic,506,3.88,3.88,3.88,0
0x17158320,Rejected Without Interview ,2022,Male,Hispanic,517,3.63,3.63,3.56,0
0x1715F99A,Withdrew Application before Offer,2022,Male,Hispanic,518,3.65,3.58,3.39,4
0x17164896,Rejected Without Interview ,2022,Male,Hispanic,506,3.78,3.78,3.74,0
0x17176CD4,Rejected Without Interview ,2022,Male,Hispanic,510,3.73,3.73,3.57,0
0x1718B890,Withdrew Application before Offer,2022,Male,Hispanic,519,3.81,3.81,3.62,0
0x171B7F6C,Rejected Without Interview ,2022,Male,Hispanic,502,3.55,3.55,3.26,0
0x171DE780,Rejected Without Interview ,2022,Male,Hispanic,520,3.85,3.85,3.82,0
0x171F52D4,Rejected Without Interview ,2022,Male,Hispanic,505,3.69,3.69,3.5,0
0x17212CBC,Rejected Without Interview ,2022,Male,Hispanic,495,3.1,2.9,3.03,4
0x172211CA,Rejected Without Interview ,2022,Male,Hispanic,510,4,4,4,0
0x172355A0,Rejected Without Interview ,2022,Male,Hispanic,500,3.51,3.51,3.47,0
0x172730EE,Rejected Without Interview ,2022,Male,Hispanic,509,3.83,3.86,3.81,3.6
0x1728AC0E,Rejected Without Interview ,2022,Male,Hispanic,502,3.63,3.55,3.02,4
0x17292288,Rejected Without Interview ,2022,Male,Hispanic,516,3.51,3.51,3.34,0
0x1729A0E8,Rejected Without Interview ,2022,Male,Hispanic,503,3.69,3.69,3.73,0
0x172D7450,Rejected Without Interview ,2022,Male,Hispanic,510,3.95,3.95,3.91,0
0x1730920E,Rejected Without Interview ,2022,Male,Hispanic,501,3.27,3.27,3.3,0
0x1730D13E,Rejected Without Interview ,2022,Male,Hispanic,511,3.8,3.8,3.63,0
0x1734A4A6,Withdrew Application after Acceptance,2022,Male,Hispanic,517,3.97,3.97,3.94,0
0x173532D2,Rejected Without Interview ,2022,Male,Hispanic,513,3.87,3.87,3.89,0
0x173C33C4,Rejected Without Interview ,2022,Male,Hispanic,498,3.85,3.85,3.89,0
0x173C82C0,Rejected Without Interview ,2022,Male,Hispanic,506,3.9,3.9,3.96,0
0x17418A32,Rejected Without Interview ,2022,Male,Hispanic,517,3.96,3.96,3.98,0
0x17426F40,Rejected Without Interview ,2022,Male,Hispanic,509,3.84,3.83,3.74,4
0x17426F40,Rejected Without Interview ,2022,Male,Hispanic,509,3.84,3.83,3.74,4
0x17432CD0,Rejected Without Interview ,2022,Male,Hispanic,508,3.68,3.68,3.42,0
0x1744E720,Rejected Without Interview ,2022,Male,Hispanic,510,3.79,3.79,3.77,0
0x17465A5A,Rejected Without Interview ,2022,Male,Hispanic,493,3.74,3.74,3.57,0
0x174AD3A0,Rejected Without Interview ,2022,Male,Hispanic,500,3.89,3.89,3.86,0
0x174BA8E2,Rejected Without Interview ,2022,Male,Hispanic,509,3.95,3.95,3.97,0
0x174CDCEC,Rejected Without Interview ,2022,Male,Hispanic,493,3.15,3.15,3.04,0
0x174EDE52,Rejected Without Interview ,2022,Male,Hispanic,513,3.53,3.53,3.48,0
0x17507124,Rejected Without Interview ,2022,Male,Hispanic,514,3.82,3.82,3.66,0
0x1751EC44,Withdrew Application before Offer,2022,Male,Hispanic,524,4,4,4,0
0x175213C2,Rejected Without Interview ,2022,Male,Hispanic,500,3.5,3.5,3.64,0
0x1752B1BA,Rejected Without Interview ,2022,Male,Hispanic,507,3.79,3.79,3.7,0
0x1754BB06,Waitlisted but not Offered ,2022,Male,Hispanic,512,3.63,3.63,3.6,0
0x1756BC6C,Rejected Without Interview ,2022,Male,Hispanic,506,3.77,3.77,3.7,0
0x175DC544,Rejected Without Interview ,2022,Male,Hispanic,499,3.66,3.66,3.6,0
0x175DC544,Rejected Without Interview ,2022,Male,Hispanic,499,3.66,3.66,3.6,0
0x1760B39E,Rejected Without Interview ,2022,Male,Hispanic,504,3.93,3.93,3.9,0
0x17659392,Rejected Without Interview ,2022,Male,Hispanic,512,3.97,3.97,4,0
0x1768B936,Rejected Without Interview ,2022,Male,Hispanic,510,3.51,3.51,3.38,0
0x176D59FA,Rejected Without Interview ,2022,Male,Hispanic,514,3.78,3.78,3.67,0
0x176EECCC,Withdrew Application before Offer,2022,Male,Hispanic,520,3.8,3.8,4,0
0x176F537A,Rejected Without Interview ,2022,Male,Hispanic,515,4,4,4,0
0x1774B1CE,Withdrew Application before Offer,2022,Male,Hispanic,510,3.95,3.95,3.96,0
0x1774C980,Rejected Without Interview ,2022,Male,Hispanic,505,3.33,3.33,3.34,0
0x1775F5A4,Rejected Without Interview ,2022,Male,Hispanic,503,3.59,3.62,3.27,3.33
0x1776DAB2,Rejected Without Interview ,2022,Male,Hispanic,511,3.88,3.88,3.78,0
0x17786D84,Rejected Without Interview ,2022,Male,Hispanic,514,3.82,3.82,3.76,0
0x1779B940,Rejected Without Interview ,2022,Male,Hispanic,506,3.4,3.4,3.32,0
0x177A7EB6,Rejected Without Interview ,2022,Male,Hispanic,526,3.79,3.79,3.68,0
0x177F9DDA,Rejected Without Interview ,2022,Male,Hispanic,500,3.4,3.4,3.41,0
0x177FB58C,Rejected Without Interview ,2022,Male,Hispanic,489,3.8,3.8,3.82,0
0x178264B6,Rejected Without Interview ,2022,Male,Hispanic,522,4,4,4,0
0x17897574,Rejected Without Interview ,2022,Male,Hispanic,515,3.46,3.46,3.31,0
0x1789EBEE,Rejected Without Interview ,2022,Male,Hispanic,491,3.22,3.14,2.85,3.87
0x1791AA70,Rejected Without Interview ,2022,Male,Hispanic,496,3.3,3.3,3.26,0
0x17924082,Rejected Without Interview ,2022,Male,Hispanic,500,3.88,3.88,3.83,0
0x1793F2EC,Rejected Without Interview ,2022,Male,Hispanic,517,3.05,3.05,2.72,0
0x1797B688,Rejected Without Interview ,2022,Male,Hispanic,504,3.5,3.5,3.39,0
0x17B08CC6,Rejected Without Interview ,2022,Male,Hispanic,507,3.93,3.93,3.87,0
0x17B574A0,Rejected After Interview,2022,Male,Hispanic,511,3.23,3.13,2.56,3.5
0x17B58C52,Rejected Without Interview ,2022,Male,Hispanic,514,3.87,3.87,3.79,0
0x17BCE426,Rejected Without Interview ,2022,Male,Hispanic,503,3.58,3.58,3.46,0
0x17C3E518,Rejected Without Interview ,2022,Male,Hispanic,510,3.45,3.45,3.33,0
0x17C79102,Waitlisted but not Offered ,2022,Male,Hispanic,511,3.83,3.83,3.68,0
0x17CD8568,Rejected Without Interview ,2022,Male,Hispanic,513,3.68,3.68,3.3,0
0x17D12186,Rejected Without Interview ,2022,Male,Hispanic,509,3.87,3.87,3.82,0
0x17DE8D58,Rejected Without Interview ,2022,Male,Hispanic,510,3.86,3.86,3.83,0
0x17E22190,Rejected Without Interview ,2022,Male,Hispanic,488,3.24,3.11,2.96,3.9
0x17E50804,Rejected Without Interview ,2022,Male,Hispanic,515,4,4,4,0
0x17EEA06E,Rejected Without Interview ,2022,Male,Hispanic,501,3.44,3.44,3.35,0
0x17F16F30,Rejected Without Interview ,2022,Male,Hispanic,519,4,4,4,0
0x17FBAD78,Rejected Without Interview ,2022,Male,Hispanic,504,3.64,3.67,3.61,3.53
0x18047886,Rejected Without Interview ,2022,Male,Hispanic,491,3.97,3.97,3.96,0
0x18089AEA,Rejected Without Interview ,2022,Male,Hispanic,488,3.24,3.23,3.24,3.26
0x1809D6DA,Rejected Without Interview ,2022,Male,Hispanic,502,3.53,3.53,3.35,0
0x180A6506,Rejected Without Interview ,2022,Male,Hispanic,489,2.61,2.61,2.51,0
0x1810CFE6,Rejected Without Interview ,2022,Male,Hispanic,507,3.26,3.2,2.96,3.53
0x1813282E,Rejected Without Interview ,2022,Male,Hispanic,504,3.08,2.8,2.65,3.89
0x1816F3B0,Rejected Without Interview ,2022,Male,Hispanic,490,3.77,3.77,3.69,0
0x181A6850,Rejected Without Interview ,2022,Male,Hispanic,513,3.94,3.94,3.9,0
0x18200DBA,Rejected Without Interview ,2022,Male,Hispanic,505,3.55,3.55,3.49,0
0x18497D54,Rejected Without Interview ,2022,Male,Hispanic,491,3.52,3.52,3.59,0
0x184E0E4C,Rejected Without Interview ,2022,Male,Hispanic,518,3.78,3.74,4,3.92
0x185C3F94,Rejected Without Interview ,2022,Male,Hispanic,525,3.93,3.93,3.85,0
0x18657150,Rejected Without Interview ,2022,Male,Hispanic,495,3.02,3.02,2.98,0
0x18657150,Rejected Without Interview ,2022,Male,Hispanic,495,3.02,3.02,2.98,0
0x18732C1E,Rejected Without Interview ,2022,Male,Hispanic,489,2.56,2.56,2.36,0
0x187E182A,Rejected Without Interview ,2022,Male,Hispanic,504,3.84,3.84,3.84,0
0x188FCDDE,Rejected Without Interview ,2022,Male,Hispanic,508,3.39,3.39,3.23,0
0x18AB044A,Rejected Without Interview ,2022,Male,Hispanic,503,3.78,3.78,3.71,0
0x18C36BF4,Rejected Without Interview ,2022,Male,Hispanic,508,3.94,3.94,3.9,0
0x18CEBEAE,Rejected Without Interview ,2022,Male,Hispanic,478,2.93,2.93,2.64,0
0x18D54926,Rejected Without Interview ,2022,Male,Hispanic,505,3.14,3.14,2.75,0
0x18D9F1D0,Rejected Without Interview ,2022,Male,Hispanic,476,3.07,3.07,2.97,0
0x18E0B392,Rejected Without Interview ,2022,Male,Hispanic,501,3.24,3.24,2.6,0
0x18E1C804,Rejected Without Interview ,2022,Male,Hispanic,486,2.13,2.13,2.02,0
0x1669C086,Rejected Without Interview ,2022,Female,International,478,2.41,2.41,1.64,0
0x16B1B3AE,Rejected Without Interview ,2022,Female,International,504,3.94,3.94,3.88,0
0x16E16E90,Rejected Without Interview ,2022,Female,International,495,3.83,3.83,3.71,0
0x1789C470,Rejected Without Interview ,2022,Female,International,508,3.82,3.8,3.77,4
0x178F993E,Rejected Without Interview ,2022,Female,International,487,3.25,3.25,3.25,0
0x17B63230,Rejected Without Interview ,2022,Female,International,505,3.96,3.96,3.92,0
0x17E63C0E,Rejected Without Interview ,2022,Female,International,505,3.43,3.43,3.41,0
0x18B6D564,Rejected Without Interview ,2022,Female,International,495,0,0,0,0
0x06EAEA84,Rejected Without Interview ,2022,Female,Multiple,522,3.18,3.18,3.33,0
0x0BE03056,Rejected Without Interview ,2022,Female,Multiple,510,3.94,3.94,3.93,0
0x0C0267B4,Rejected Without Interview ,2022,Female,Multiple,500,3.64,3.67,3.58,3.5
0x0EE46A54,Rejected Without Interview ,2022,Female,Multiple,491,2.89,2.89,2.58,0
0x0F24209A,Rejected Without Interview ,2022,Female,Multiple,492,3.23,3.05,2.85,4
0x0FD272C6,Rejected Without Interview ,2022,Female,Multiple,504,3.83,3.78,3.66,4
0x1127C730,Rejected Without Interview ,2022,Female,Multiple,501,3.55,3.66,3.64,2.81
0x11C18D00,Rejected Without Interview ,2022,Female,Multiple,479,2.33,2.21,1.84,2.8
0x11C1AC98,Withdrew Application before Offer,2022,Female,Multiple,509,4,4,4,0
0x11C71AB8,Withdrew Application before Offer,2022,Female,Multiple,515,4,4,4,0
0x1226EF44,Rejected Without Interview ,2022,Female,Multiple,509,3.59,3.58,3.39,3.67
0x124705A4,Rejected Without Interview ,2022,Female,Multiple,511,3.74,3.74,3.72,0
0x1323B72A,Withdrew Application before Offer,2022,Female,Multiple,502,3.78,3.78,3.67,0
0x1388D258,Withdrew Application after Acceptance,2022,Female,Multiple,511,3.88,3.88,3.81,0
0x138C3F12,Rejected Without Interview ,2022,Female,Multiple,492,3.86,3.86,3.84,0
0x1392F8EE,Rejected Without Interview ,2022,Female,Multiple,507,3.44,3.44,3.35,0
0x13C8DF80,Rejected Without Interview ,2022,Female,Multiple,501,3.69,3.69,3.56,0
0x13DBE0F0,Rejected Without Interview ,2022,Female,Multiple,514,3.77,3.77,3.68,0
0x13E2341E,Rejected Without Interview ,2022,Female,Multiple,513,3.84,3.84,3.69,0
0x13EB3676,Rejected Without Interview ,2022,Female,Multiple,509,3.54,3.54,3.31,0
0x1401B46C,Rejected Without Interview ,2022,Female,Multiple,503,3.36,3.36,3.24,0
0x1422AFDA,Rejected Without Interview ,2022,Female,Multiple,505,3.54,3.54,3.34,0
0x142432E0,Rejected Without Interview ,2022,Female,Multiple,514,3.76,3.76,3.83,0
0x142787E8,Rejected Without Interview ,2022,Female,Multiple,482,3.93,3.93,3.87,3.89
0x143BAD96,Rejected Without Interview ,2022,Female,Multiple,506,3.63,3.63,3.51,0
0x146410A4,Waitlisted but not Offered ,2022,Female,Multiple,520,3.96,3.96,3.93,0
0x14674DFA,Rejected Without Interview ,2022,Female,Multiple,508,3.55,3.55,3.53,0
0x14D946CE,Rejected Without Interview ,2022,Female,Multiple,506,3.88,3.89,3.77,3.73
0x1513870E,Rejected Without Interview ,2022,Female,Multiple,482,3.38,3.38,3,0
0x1538364C,Rejected Without Interview ,2022,Female,Multiple,497,3.69,3.69,3.72,0
0x153D260C,Rejected Without Interview ,2022,Female,Multiple,502,3.92,3.92,3.97,0
0x159C6486,Rejected Without Interview ,2022,Female,Multiple,498,2.98,2.98,2.78,0
0x15A653D2,Rejected Without Interview ,2022,Female,Multiple,496,3.14,3.14,2.82,0
0x160E8CBE,Rejected Without Interview ,2022,Female,Multiple,511,3.77,3.77,3.54,0
0x164BA3A6,Rejected Without Interview ,2022,Female,Multiple,486,3.38,3.38,3.2,0
0x164BA3A6,Rejected Without Interview ,2022,Female,Multiple,486,3.38,3.38,3.2,0
0x16629FFC,Rejected Without Interview ,2022,Female,Multiple,499,3.66,3.66,3.55,0
0x166E2A00,Rejected Without Interview ,2022,Female,Multiple,511,3.74,3.67,3.55,4
0x16702380,Rejected Without Interview ,2022,Female,Multiple,498,3.7,3.7,3.55,0
0x1673CF6A,Rejected Without Interview ,2022,Female,Multiple,488,3.69,3.69,3.7,0
0x16748CFA,Rejected Without Interview ,2022,Female,Multiple,504,3.82,3.82,3.79,0
0x16782918,Rejected Without Interview ,2022,Female,Multiple,517,3.77,3.77,3.55,0
0x167A2298,Rejected Without Interview ,2022,Female,Multiple,513,3.75,3.75,3.67,0
0x167B2F24,Rejected Without Interview ,2022,Female,Multiple,516,3.78,3.78,3.95,0
0x16834C6E,Rejected Without Interview ,2022,Female,Multiple,511,3.83,3.83,3.73,0
0x1686A95C,Rejected Without Interview ,2022,Female,Multiple,504,3.91,3.91,3.8,0
0x1687D580,Rejected Without Interview ,2022,Female,Multiple,498,3.83,3.83,3.76,0
0x168E4060,Rejected Without Interview ,2022,Female,Multiple,508,3.81,3.81,3.63,0
0x168ECE8C,Rejected Without Interview ,2022,Female,Multiple,513,3.72,3.72,3.53,0
0x1692825C,Rejected Without Interview ,2022,Female,Multiple,511,3.72,3.72,3.56,0
0x169953EA,Rejected Without Interview ,2022,Female,Multiple,512,3.95,3.95,3.93,0
0x169FCE96,Rejected Without Interview ,2022,Female,Multiple,503,3.64,3.64,3.37,0
0x16A01D92,Rejected Without Interview ,2022,Female,Multiple,507,3.88,3.88,3.87,0
0x16A05CC2,Rejected Without Interview ,2022,Female,Multiple,509,3.42,3.36,3.17,3.82
0x16A0ABBE,Rejected Without Interview ,2022,Female,Multiple,511,3.92,3.92,3.86,0
0x16A583CC,Withdrew Application before Offer,2022,Female,Multiple,512,3.93,3.93,3.91,0
0x16A63976,Rejected Without Interview ,2022,Female,Multiple,492,3.92,3.92,3.95,0
0x16A63976,Rejected Without Interview ,2022,Female,Multiple,492,3.92,3.92,3.95,0
0x16A68872,Rejected Without Interview ,2022,Female,Multiple,518,4,4,4,0
0x16A6AFF0,Rejected Without Interview ,2022,Female,Multiple,518,3.87,3.87,3.83,0
0x16A90052,Rejected Without Interview ,2022,Female,Multiple,505,4,4,4,0
0x16B34E66,Rejected Without Interview ,2022,Female,Multiple,519,3.96,3.96,3.93,0
0x16B557B2,Rejected Without Interview ,2022,Female,Multiple,520,3.64,3.64,3.54,0
0x16B86D8A,Rejected Without Interview ,2022,Female,Multiple,507,3.73,3.68,3.47,4
0x16B8853C,Rejected Without Interview ,2022,Female,Multiple,503,3.72,3.72,3.5,0
0x16B8EBEA,Rejected Without Interview ,2022,Female,Multiple,515,4,4,4,0
0x16B9C912,Rejected Without Interview ,2022,Female,Multiple,502,3.52,3.52,3.44,0
0x16BAD59E,Withdrew Application before Offer,2022,Female,Multiple,507,3.65,3.53,3.43,4
0x16BB0502,Withdrew Application before Offer,2022,Female,Multiple,516,3.85,3.85,3.66,0
0x16BB8B48,Rejected Without Interview ,2022,Female,Multiple,521,3.97,3.97,3.93,0
0x16BD6530,Withdrew Application before Offer,2022,Female,Multiple,518,3.9,3.9,3.85,0
0x16BDAC46,Rejected Without Interview ,2022,Female,Multiple,517,4,4,4,0
0x16C86108,Withdrew Application before Offer,2022,Female,Multiple,511,4,4,4,0
0x16C9C476,Rejected Without Interview ,2022,Female,Multiple,513,3.94,3.94,3.89,0
0x16C9D442,Rejected Without Interview ,2022,Female,Multiple,496,3.46,3.46,3.24,0
0x16CD1198,Rejected Without Interview ,2022,Female,Multiple,506,3.92,3.92,3.91,0
0x16CE3DBC,Rejected Without Interview ,2022,Female,Multiple,520,4,4,4,0
0x16CF61FA,Rejected Without Interview ,2022,Female,Multiple,493,3.17,3.15,2.94,4
0x16D1A290,Rejected Without Interview ,2022,Female,Multiple,501,3.13,3.13,2.53,0
0x16D50F4A,Rejected Without Interview ,2022,Female,Multiple,494,3.53,3.53,3.41,0
0x16DA4E06,Rejected Without Interview ,2022,Female,Multiple,514,3.1,2.98,2.69,3.73
