Entry Year,,,Status,,,Gender,,,,,,,,Ethnicity,,MCAT Highest Total,,,,,,,GPA‐Total,,Sci GPA
2022,,RI,,,Male,,,,,,,Unreported,,,,,507,,,,,3.43,,3.24,
2022,,RI,,,Female,,,,,,,African American,,,,,502,,,,,3.76,,3.68,
2022,,RI,,,Female,,,,,,,International,,,,,483,,,,,3.57,,3.46,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,479,,,,,3.07,,3.06,
2022,,RI,,,Male,,,,,,,Asian,,,,,509,,,,,3.1,,2.71,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,503,,,,,3.33,,3.12,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.56,,3.46,
2022,,RI,,,Female,,,,,,,African American,,,,,491,,,,,3.8,,3.74,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,507,,,,,3.72,,3.56,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,499,,,,,3.72,,3.63,
2022,,RI,,,Female,,,,,,,Asian,,,,,497,,,,,3.42,,3.18,
2022,,RI,,,Female,,,,,,,Asian,,,,,497,,,,,3.64,,3.41,
2022,,RI,,,Female,,,,,,,Unreported,,,,,,,,,,3.76,,3.67,
2022,,RI,,,Male,,,,,,,Multiple,,,,,500,,,,,3.7,,3.52,
2022,,RI,,,Male,,,,,,,Asian,,,,,526,,,,,4,,4,
2022,,RI,,,Female,,,,,,,Asian,,,,,495,,,,,3.26,,2.99,
2022,,RI,,,Female,,,,,,,Asian,,,,,,,,,,2.61,,1.71,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,504,,,,,3.35,,3.19,
2022,,RI,,,Female,,,,,,,Asian,,,,,505,,,,,3.43,,3.19,
2022,,RI,,,Female,,,,,,,Asian,,,,,526,,,,,3.98,,3.96,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,502,,,,,3.78,,3.62,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,497,,,,,3.5,,3.4,
2022,,RI,,,Female,,,,,,,Asian,,,,,510,,,,,3.85,,3.77,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.75,,3.54,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,517,,,,,3.52,,3.47,
2022,,RI,,,Male,,,,,,,Asian,,,,,494,,,,,3.18,,3.11,
2022,,RI,,,Female,,,,,,,Multiple,,,,,517,,,,,3.88,,3.77,
2022,,RI,,,Male,,,,,,,Asian,,,,,499,,,,,3.41,,3.2,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,,,,,,3.54,,3.24,
2022,,RI,,,Female,,,,,,,African American,,,,,489,,,,,3.46,,3.33,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,3.66,,3.48,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,491,,,,,3.59,,3.39,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,495,,,,,3.78,,3.65,
2022,,RI,,,Female,,,,,,,Asian,,,,,513,,,,,3.56,,3.31,
2022,,RI,,,Female,,,,,,,Asian,,,,,505,,,,,3.87,,3.86,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,513,,,,,3.94,,3.9,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,492,,,,,3.26,,2.69,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,,,,,,2.07,,1.67,
2022,,RI,,,Female,,,,,,,Asian,,,,,,,,,,3.58,,3.46,
2022,,RI,,,Male,,,,,,,Asian,,,,,505,,,,,3.48,,3.29,
2022,,RI,,,Male,,,,,,,Asian,,,,,494,,,,,3.77,,3.87,
2022,,RI,,,Male,,,,,,,Asian,,,,,,,,,,3.37,,3.22,
2022,,RI,,,Female,,,,,,,Asian,,,,,507,,,,,3.8,,3.82,
2022,,RI,,,Female,,,,,,,Asian,,,,,508,,,,,3.37,,3.2,
2022,,RI,,,Female,,,,,,,Asian,,,,,523,,,,,3.98,,3.97,
2022,,RI,,,Male,,,,,,,Asian,,,,,503,,,,,3.68,,3.51,
2022,,RI,,,Male,,,,,,,Asian,,,,,,,,,,3.9,,3.88,
2022,,RI,,,Male,,,,,,,Asian,,,,,509,,,,,3.77,,3.79,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.67,,3.65,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,508,,,,,3.39,,3.19,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,508,,,,,3.94,,3.9,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,481,,,,,3.81,,3.86,
2022,,RI,,,Male,,,,,,,Asian,,,,,505,,,,,3.74,,3.64,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,496,,,,,3.73,,3.7,
2022,,RI,,,Male,,,,,,,African American,,,,,476,,,,,3.09,,2.55,
2022,,RI,,,Female,,,,,,,Asian,,,,,,,,,,2.27,,2.04,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,503,,,,,3.17,,3.04,
2022,,RI,,,Female,,,,,,,African American,,,,,486,,,,,3.45,,3.14,
2022,,RI,,,Female,,,,,,,African American,,,,,511,,,,,3.87,,3.82,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,503,,,,,3.07,,2.81,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.97,,3.94,
2022,,RI,,,Female,,,,,,,Asian,,,,,489,,,,,2.97,,2.74,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,,,,,,3.45,,3.43,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.67,,3.39,
2022,,RI,,,Female,,,,,,,Multiple,,,,,514,,,,,4,,4,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.67,,3.5,
2022,,RI,,,Male,,,,,,,Asian,,,,,506,,,,,3.3,,3.09,
2022,,RI,,,Female,,,,,,,Unreported,,,,,515,,,,,3.93,,3.94,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,,,,,,3.52,,3.57,
2022,,RI,,,Male,,,,,,,Asian,,,,,515,,,,,3.96,,3.92,
2022,,RI,,,Male,,,,,,,Asian,,,,,,,,,,3.57,,3.47,
2022,,RI,,,Female,,,,,,,African American,,,,,,,,,,2.79,,2.65,
2022,,RI,,,Male,,,,,,,Asian,,,,,524,,,,,3.98,,3.95,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.85,,3.86,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,509,,,,,3.35,,3.1,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,499,,,,,3.25,,3.11,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,489,,,,,3.32,,3.44,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,510,,,,,3.79,,3.75,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,482,,,,,3.71,,3.77,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.75,,3.64,
2022,,RI,,,Female,,,,,,,Asian,,,,,495,,,,,3.67,,3.49,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,3.79,,3.68,
2022,,RI,,,Female,,,,,,,Asian,,,,,501,,,,,3.6,,3.49,
2022,,RI,,,Male,,,,,,,African American,,,,,499,,,,,3.83,,3.93,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.72,,3.4,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.58,,3.4,
2022,,RI,,,Female,,,,,,,Asian,,,,,499,,,,,3.18,,2.54,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,3.91,,3.83,
2022,,RI,,,Female,,,,,,,African American,,,,,492,,,,,3.63,,3.51,
2022,,RI,,,Female,,,,,,,Multiple,,,,,494,,,,,3.57,,3.33,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,522,,,,,3.88,,3.91,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,497,,,,,3.37,,3.27,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,505,,,,,2.77,,2.88,
2022,,RI,,,Female,,,,,,,American Indian,,,,,505,,,,,3.11,,2.91,
2022,,RI,,,Female,,,,,,,Asian,,,,,519,,,,,3.88,,3.74,
2022,,RI,,,Male,,,,,,,Asian,,,,,501,,,,,3.59,,3.48,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,,,,,,3.45,,2.92,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,506,,,,,3.58,,3.54,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,494,,,,,3.25,,2.73,
2022,,RI,,,Female,,,,,,,African American,,,,,481,,,,,2.86,,2.8,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,525,,,,,3.93,,3.85,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,517,,,,,3.63,,3.39,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,511,,,,,3.3,,3.11,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,,,,,,3.5,,3.28,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,492,,,,,3.12,,2.99,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,497,,,,,3.61,,3.49,
2022,,RI,,,Female,,,,,,,Multiple,,,,,484,,,,,2.75,,2.24,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,3.98,,3.96,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,513,,,,,3.87,,3.83,
2022,,RI,,,Female,,,,,,,Multiple,,,,,511,,,,,3.83,,3.73,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,3.66,,3.54,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,514,,,,,3.95,,3.94,
2022,,RI,,,Female,,,,,,,Multiple,,,,,514,,,,,3.1,,2.87,
2022,,RI,,,Male,,,,,,,Asian,,,,,505,,,,,3.9,,3.85,
2022,,RI,,,Female,,,,,,,Asian,,,,,517,,,,,3.98,,4,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,2.91,,3.46,
2022,,RI,,,Female,,,,,,,Hispanic,,,,,509,,,,,3.31,,2.99,
2022,,RI,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,3.67,,3.58,
2022,,RI,,,Female,,,,,,,African American,,,,,,,,,,2.66,,2.3,
2022,,RI,,,Male,,,,,,,Multiple,,,,,505,,,,,3.71,,3.8,
2022,,RI,,,Male,,,,,,,Asian,,,,,497,,,,,3.8,,3.69,
2022,,RI,,,Male,,,,,,,Asian,,,,,513,,,,,3.57,,3.6,
2022,,RI,,,Female,,,,,,,African American,,,,,507,,,,,3.38,,3.08,
2022,,RI,,,Male,,,,,,,Multiple,,,,,507,,,,,3.2,,3.01,
2022,,RI,,,Female,,,,,,,Asian,,,,,519,,,,,3.98,,3.94,
2022,,RI,,,Female,,,,,,,International,,,,,495,,,,,,,,
2022,,RI,,,Female,,,,,,,African American,,,,,488,,,,,3.22,,3.02,
2022,,RI,,,Male,,,,,,,Hispanic,,,,,497,,,,,3.7,,3.6,
2022,,RI,,,Male,,,,,,,White/Caucasian,,,,,,,,,,3.59,,3.58,
2022,,RI,,,Female,,,,,,,Asian,,,,,494,,,,,3.45,,3.28,
2022,,RI,,,Female,,,,White/Caucasian,,,,,,,,,,,509,,3.82,,3.68,
2022,,RI,,,Female,,,,White/Caucasian,,,,,,,,,,,492,,3.86,,3.77,
2022,,RI,,,Female,,,,White/Caucasian,,,,,,,,,,,,,3.69,,3.69,
2022,,RI,,,Male,,,,White/Caucasian,,,,,,,,,,,,,4,,4,
2022,,RI,,,Male,,,,Asian,,,,,,,,,,,506,,4,,4,
2022,,RI,,,Male,,,,White/Caucasian,,,,,,,,,,,507,,3.91,,3.91,
2022,,RI,,,Male,,,,White/Caucasian,,,,,,,,,,,504,,3.35,,3.05,
2022,,RI,,,Female,,,,White/Caucasian,,,,,,,,,,,489,,2.54,,2.44,
2022,,RI,,,Male,,,,White/Caucasian,,,,,,,,,,,,,3.57,,3.47,
2022,,SE,,,Male,,,,White/Caucasian,,,,,,,,,,,514,,3.68,,3.62,
2022,,SE,,,Male,,,,Asian,,,,,,,,,,,525,,3.99,,4,
2022,,SE,,,Male,,,,Unreported,,,,,,,,,,,516,,3.98,,3.97,
2022,,SE,,,Male,,,,Asian,,,,,,,,,,,517,,3.95,,3.95,
2022,,SE,,,Male,,,,"Puerto Rican; Hispanic, Latino, or of Spanish origin",,,,,,,,,,,508,,4,,4,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,509,,3.93,,3.85,
2022,,W1,,,Female,,,,Hispanic,,,,,,,,,,,497,,3.58,,3.2,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,500,,3.88,,3.73,
2022,,W1,,,Male,,,,Asian,,,,,,,,,,,494,,3.29,,2.99,
2022,,W1,,,Male,,,,Asian,,,,,,,,,,,512,,3.75,,3.64,
2022,,W1,,,Female,,,,Unreported,,,,,,,,,,,492,,3.89,,3.86,
2022,,W1,,,Female,,,,African American,,,,,,,,,,,,,3.71,,3.57,
2022,,W1,,,Female,,,,Hispanic,,,,,,,,,,,515,,3.97,,3.93,
2022,,W1,,,Male,,,,White/Caucasian,,,,,,,,,,,507,,3.34,,3.18,
2022,,W1,,,Male,,,,White/Caucasian,,,,,,,,,,,518,,3.99,,3.99,
2022,,W1,,,Female,,,,African American,,,,,,,,,,,490,,3.06,,2.99,
2022,,W1,,,Male,,,,African American,,,,,,,,,,,509,,3.2,,2.91,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,504,,3.77,,3.59,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,512,,3.95,,3.89,
2022,,W1,,,Male,,,,Hispanic,,,,,,,,,,,518,,3.83,,3.8,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,509,,3.96,,3.91,
2022,,W1,,,Male,,,,White/Caucasian,,,,,,,,,,,495,,3.35,,3.06,
2022,,W1,,,Male,,,,Hispanic,,,,,,,,,,,496,,3.67,,3.74,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,498,,3.54,,3.34,
2022,,W1,,,Female,,,,White/Caucasian,,,,,,,,,,,,,3.75,,3.68,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,494,,,,,3.58,,3.35,
2022,,W1,,,Female,,,,,,,Multiple,,,,,514,,,,,3.82,,3.66,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,,,,,,3.46,,3.26,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.78,,3.74,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,501,,,,,3.92,,3.91,
2022,,W1,,,Female,,,,,,,African American,,,,,,,,,,3.48,,2.92,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,515,,,,,3.97,,4,
2022,,W1,,,Female,,,,,,,Asian,,,,,518,,,,,3.97,,3.94,
2022,,W1,,,Female,,,,,,,Asian,,,,,504,,,,,3.91,,3.85,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,,,,,,3.96,,3.94,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,,,,,,4,,4,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,508,,,,,3.68,,3.51,
2022,,W1,,,Female,,,,,,,African American,,,,,499,,,,,3.35,,3.06,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,509,,,,,4,,4,
2022,,W1,,,Male,,,,,,,Asian,,,,,,,,,,3.41,,3.17,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,490,,,,,3.31,,3.12,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,500,,,,,3.44,,3.36,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,503,,,,,3.69,,3.47,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,499,,,,,3.58,,3.25,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,499,,,,,3.85,,3.85,
2022,,W1,,,Male,,,,,,,African American,,,,,,,,,,3.44,,3.13,
2022,,W1,,,Male,,,,,,,Multiple,,,,,502,,,,,3.88,,3.91,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,3.92,,3.91,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,513,,,,,3.94,,3.93,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,516,,,,,3.93,,3.85,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,493,,,,,3.68,,3.62,
2022,,W1,,,Female,,,,,,,African American,,,,,486,,,,,3.34,,3.05,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,498,,,,,3.94,,3.86,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,511,,,,,3.57,,3.11,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,502,,,,,3.36,,3.29,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,522,,,,,3.62,,3.53,
2022,,W1,,,Female,,,,,,,Asian,,,,,514,,,,,3.93,,3.86,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,,,,,,3.33,,3.35,
2022,,W1,,,Male,,,,,,,Asian,,,,,525,,,,,4,,4,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,514,,,,,3.55,,3.48,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,490,,,,,3.7,,3.67,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,492,,,,,3.28,,2.9,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,509,,,,,3.77,,3.58,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,503,,,,,4,,4,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,515,,,,,3.95,,3.92,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,484,,,,,3.22,,2.96,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,477,,,,,2.11,,1.74,
2022,,W1,,,Male,,,,,,,Multiple,,,,,517,,,,,4,,4,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,500,,,,,3.52,,3.4,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,502,,,,,3.64,,3.5,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,493,,,,,3.69,,3.53,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,496,,,,,3.4,,3.27,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,498,,,,,3.34,,3.13,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,511,,,,,3.63,,3.31,
2022,,W1,,,Female,,,,,,,African American,,,,,501,,,,,3.88,,3.89,
2022,,W1,,,Male,,,,,,,African American,,,,,492,,,,,2.87,,2.71,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,498,,,,,3.7,,3.56,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,486,,,,,2.97,,3.11,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,500,,,,,3.47,,3.23,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,509,,,,,3.67,,3.68,
2022,,W1,,,Male,,,,,,,Multiple,,,,,477,,,,,2.97,,2.16,
2022,,W1,,,Male,,,,,,,African American,,,,,506,,,,,2.9,,2.7,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.73,,3.46,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,515,,,,,3.94,,3.89,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,495,,,,,3.02,,2.98,
2022,,W1,,,Female,,,,,,,Asian,,,,,489,,,,,3.81,,3.76,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.95,,3.92,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,506,,,,,3.82,,3.68,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,503,,,,,3.97,,3.98,
2022,,W1,,,Female,,,,,,,Asian,,,,,509,,,,,3.91,,3.77,
2022,,W1,,,Female,,,,,,,Asian,,,,,,,,,,3.79,,3.7,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,487,,,,,3.8,,3.71,
2022,,W1,,,Male,,,,,,,Unreported,,,,,519,,,,,3.79,,3.73,
2022,,W1,,,Male,,,,,,,Multiple,,,,,508,,,,,3.59,,3.37,
2022,,W1,,,Male,,,,,,,Asian,,,,,496,,,,,3.6,,3.59,
2022,,W1,,,Female,,,,,,,Multiple,,,,,520,,,,,4,,4,
2022,,W1,,,Female,,,,,,,Asian,,,,,526,,,,,4,,4,
2022,,W1,,,Female,,,,,,,Asian,,,,,500,,,,,3.74,,3.61,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,510,,,,,4,,4,
2022,,W1,,,Male,,,,,,,Asian,,,,,519,,,,,3.72,,3.7,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,516,,,,,3.63,,3.54,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,510,,,,,3.19,,2.82,
2022,,W1,,,Male,,,,,,,Asian,,,,,508,,,,,3.3,,3.16,
2022,,W1,,,Female,,,,,,,Multiple,,,,,513,,,,,3.71,,3.28,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,,,,,,3.94,,3.94,
2022,,W1,,,Female,,,,,,,African American,,,,,518,,,,,4,,4,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,507,,,,,3.79,,3.66,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,502,,,,,3.78,,3.74,
2022,,W1,,,Female,,,,,,,Asian,,,,,,,,,,3.57,,3.47,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,508,,,,,3.82,,3.76,
2022,,W1,,,Female,,,,,,,Asian,,,,,525,,,,,4,,4,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,506,,,,,3.65,,3.47,
2022,,W1,,,Female,,,,,,,African American,,,,,515,,,,,3.84,,3.83,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,494,,,,,3.5,,3.34,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,515,,,,,3.97,,4,
2022,,W1,,,Female,,,,,,,African American,,,,,501,,,,,3.59,,3.45,
2022,,W1,,,Male,,,,,,,Asian,,,,,,,,,,3.91,,3.88,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,,,,,,3.68,,3.53,
2022,,W1,,,Female,,,,,,,African American,,,,,,,,,,2.94,,2.27,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,3.9,,3.81,
2022,,W1,,,Female,,,,,,,Unreported,,,,,520,,,,,3.95,,3.88,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,505,,,,,4,,4,
2022,,W1,,,Male,,,,,,,Asian,,,,,525,,,,,3.92,,3.9,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,497,,,,,3.68,,3.5,
2022,,W1,,,Female,,,,,,,Asian,,,,,,,,,,3.16,,3.02,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,499,,,,,3.68,,3.69,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,513,,,,,3.86,,3.93,
2022,,W1,,,Male,,,,,,,Asian,,,,,523,,,,,3.9,,3.9,
2022,,W1,,,Female,,,,,,,Multiple,,,,,499,,,,,3.66,,3.55,
2022,,W1,,,Female,,,,,,,Asian,,,,,496,,,,,3.1,,2.91,
2022,,W1,,,Male,,,,,,,Asian,,,,,506,,,,,3.89,,3.82,
2022,,W1,,,Male,,,,,,,African American,,,,,504,,,,,3.27,,3.14,
2022,,W1,,,Male,,,,,,,Unreported,,,,,502,,,,,3.81,,3.73,
2022,,W1,,,Male,,,,,,,African American,,,,,511,,,,,3.74,,3.68,
2022,,W1,,,Female,,,,,,,Asian,,,,,499,,,,,3.96,,3.92,
2022,,W1,,,Female,,,,,,,African American,,,,,491,,,,,3.17,,2.81,
2022,,W1,,,Male,,,,,,,African American,,,,,504,,,,,3.45,,3.48,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,,,,,,3.53,,3.45,
2022,,W1,,,Female,,,,,,,African American,,,,,486,,,,,2.91,,2.5,
2022,,W1,,,Male,,,,,,,International,,,,,500,,,,,,,,
2022,,W1,,,Female,,,,,,,Asian,,,,,500,,,,,3.57,,3.37,
2022,,W1,,,Female,,,,,,,Asian,,,,,500,,,,,3.63,,3.55,
2022,,W1,,,Male,,,,,,,Asian,,,,,509,,,,,3.91,,3.96,
2022,,W1,,,Male,,,,,,,Asian,,,,,524,,,,,4,,4,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,512,,,,,3.54,,3.51,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,501,,,,,2.89,,2.95,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,493,,,,,3.49,,3.42,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,,,,,,3.98,,3.97,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,498,,,,,3.84,,3.71,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,487,,,,,3.69,,3.54,
2022,,W1,,,Female,,,,,,,Asian,,,,,,,,,,3.41,,2.92,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,495,,,,,3.25,,2.87,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,499,,,,,3.67,,3.73,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,506,,,,,3.7,,3.32,
2022,,W1,,,Female,,,,,,,Multiple,,,,,522,,,,,3.18,,3.33,
2022,,W1,,,Female,,,,,,,Asian,,,,,496,,,,,3.43,,3.1,
2022,,W1,,,Female,,,,,,,African American,,,,,485,,,,,2.47,,2.43,
2022,,W1,,,Male,,,,,,,Asian,,,,,503,,,,,2.83,,2.53,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,524,,,,,3.95,,3.93,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,480,,,,,2.89,,2.36,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,508,,,,,4,,4,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,517,,,,,3.97,,3.95,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,,,,,,3.59,,3.36,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,503,,,,,3.8,,4,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,492,,,,,3.78,,3.64,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,,,,,,3.62,,3.67,
2022,,W1,,,Female,,,,,,,Asian,,,,,485,,,,,3.65,,3.56,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,488,,,,,3.44,,3.08,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,518,,,,,4,,4,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,504,,,,,3.3,,3.45,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,499,,,,,3.82,,3.71,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,491,,,,,3.56,,3.46,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,517,,,,,3.87,,3.82,
2022,,W1,,,Female,,,,,,,Asian,,,,,504,,,,,3.85,,3.81,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,524,,,,,4,,4,
2022,,W1,,,Male,,,,,,,Asian,,,,,508,,,,,3.62,,3.55,
2022,,W1,,,Male,,,,,,,Asian,,,,,513,,,,,3.94,,3.91,
2022,,W1,,,Female,,,,,,,White/Caucasian,,,,,507,,,,,3.78,,3.64,
2022,,W1,,,Male,,,,,,,Hispanic,,,,,504,,,,,3.27,,3.14,
2022,,W1,,,Male,,,,,,,Asian,,,,,497,,,,,3.8,,3.77,
2022,,W1,,,Female,,,,,,,Hispanic,,,,,522,,,,,3.91,,3.82,
2022,,W1,,,Male,,,,,,,White/Caucasian,,,,,504,,,,,3.68,,3.62,
